year,month,day,y
2020.0,1.0,29.0,427.0
2020.0,1.0,29.0,4223.0
2020.0,1.0,29.0,313.0
2020.0,1.0,30.0,46214.0
2020.0,1.0,30.0,0.0
2020.0,1.0,30.0,0.0
2020.0,1.0,30.0,30427.0
2020.0,1.0,30.0,15978.0
2020.0,1.0,30.0,7032.0
2020.0,1.0,30.0,9186.0
2020.0,1.0,30.0,0.0
2020.0,1.0,30.0,0.0
2020.0,1.0,30.0,17109.0
2020.0,1.0,30.0,0.0
2020.0,1.0,30.0,1.0
2020.0,1.0,30.0,2921.0
2020.0,1.0,30.0,3638.0
2020.0,1.0,30.0,0.0
2020.0,1.0,31.0,49093.0
2020.0,1.0,31.0,0.0
2020.0,1.0,31.0,0.0
2020.0,1.0,31.0,24064.0
2020.0,1.0,31.0,14044.0
2020.0,1.0,31.0,5754.0
2020.0,1.0,31.0,7807.0
2020.0,1.0,31.0,0.0
2020.0,1.0,31.0,0.0
2020.0,1.0,31.0,11541.0
2020.0,1.0,31.0,0.0
2020.0,1.0,31.0,2.0
2020.0,1.0,31.0,828.0
2020.0,1.0,31.0,3411.0
2020.0,1.0,31.0,0.0
2020.0,1.0,2.0,55976.0
2020.0,1.0,2.0,0.0
2020.0,1.0,2.0,0.0
2020.0,1.0,2.0,21578.0
2020.0,1.0,2.0,12975.0
2020.0,1.0,2.0,4926.0
2020.0,1.0,2.0,6674.0
2020.0,1.0,2.0,0.0
2020.0,1.0,2.0,0.0
2020.0,1.0,2.0,9788.0
2020.0,1.0,2.0,0.0
2020.0,1.0,2.0,0.0
2020.0,1.0,2.0,25.0
2020.0,1.0,2.0,3180.0
2020.0,1.0,2.0,0.0
2020.0,2.0,2.0,59083.0
2020.0,2.0,2.0,0.0
2020.0,2.0,2.0,0.0
2020.0,2.0,2.0,13138.0
2020.0,2.0,2.0,17716.0
2020.0,2.0,2.0,5108.0
2020.0,2.0,2.0,10954.0
2020.0,2.0,2.0,0.0
2020.0,2.0,2.0,0.0
2020.0,2.0,2.0,11706.0
2020.0,2.0,2.0,0.0
2020.0,2.0,2.0,0.0
2020.0,2.0,2.0,1637.0
2020.0,2.0,2.0,3057.0
2020.0,2.0,2.0,0.0
2020.0,3.0,2.0,41208.0
2020.0,3.0,2.0,0.0
2020.0,3.0,2.0,0.0
2020.0,3.0,2.0,27196.0
2020.0,3.0,2.0,17037.0
2020.0,3.0,2.0,3595.0
2020.0,3.0,2.0,9823.0
2020.0,3.0,2.0,0.0
2020.0,3.0,2.0,0.0
2020.0,3.0,2.0,8284.0
2020.0,3.0,2.0,0.0
2020.0,3.0,2.0,0.0
2020.0,3.0,2.0,330.0
2020.0,3.0,2.0,3560.0
2020.0,3.0,2.0,0.0
2020.0,4.0,2.0,31173.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,4555.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,18852.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,33.0
2020.0,4.0,2.0,203.0
2020.0,4.0,2.0,0.0
2020.0,4.0,2.0,0.0
2020.0,5.0,2.0,24832.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,3172.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,16387.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,175.0
2020.0,5.0,2.0,0.0
2020.0,5.0,2.0,0.0
2020.0,6.0,2.0,21261.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,4941.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,38920.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,6.0,2.0,0.0
2020.0,7.0,2.0,19694.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,6699.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,50506.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,7.0,2.0,0.0
2020.0,8.0,2.0,17956.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,659.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,208.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,8.0,2.0,0.0
2020.0,9.0,2.0,22077.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,710.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,314.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,1838.0
2020.0,9.0,2.0,0.0
2020.0,9.0,2.0,0.0
2020.0,10.0,2.0,17139.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,808.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,461.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,10.0,2.0,0.0
2020.0,11.0,2.0,14663.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,729.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,561.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,11.0,2.0,0.0
2020.0,12.0,2.0,14221.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,862.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,709.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,2.0,13.0,11620.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,936.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,756.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,14.0,11246.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,1491.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,770.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,15.0,14097.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,1183.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,809.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,16.0,18422.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,1106.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,797.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,17.0,13748.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,1264.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,978.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,18.0,12068.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,1361.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,954.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,19.0,10612.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,1280.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,909.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,20.0,10398.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,2299.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,980.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,21.0,9821.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,3647.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,1089.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,22.0,11096.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,3364.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,980.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,23.0,15891.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,3203.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,1147.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,24.0,12267.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,3352.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,1353.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,25.0,10734.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,3145.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,1328.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,26.0,9882.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,3233.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,1202.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,27.0,9177.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,3420.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,1249.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,28.0,9205.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,4763.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,1280.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,29.0,11818.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,4676.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,1387.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,1.0,3.0,14584.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,4820.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,1587.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,2.0,3.0,10261.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,4244.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,2124.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,3.0,3.0,7960.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,4398.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,1479.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,4.0,3.0,7590.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,4368.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,1306.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,5.0,3.0,7074.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,4752.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,1419.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,6.0,3.0,7474.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,6255.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,1425.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,7.0,3.0,8659.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,5935.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,1180.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,8.0,3.0,12538.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,6331.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,1386.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,9.0,3.0,8304.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,5638.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,1632.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,10.0,3.0,7051.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,5366.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,1491.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,11.0,3.0,7610.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,5248.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,1418.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,12.0,3.0,6416.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,5391.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,1376.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,3.0,13.0,6758.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,6872.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,1418.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,14.0,7513.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,6098.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,1276.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,15.0,10027.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,8172.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,1745.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,16.0,8498.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,6258.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,1878.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,17.0,7472.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,5812.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,1393.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
