year,month,day,y
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,2.0,13.0,14196.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,1447.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,878.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,14.0,13845.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,2049.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,870.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,15.0,16887.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,1712.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,910.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,16.0,20920.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,1573.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,900.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,17.0,16156.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,1755.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,1090.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,18.0,14409.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,1945.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,1059.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,19.0,12863.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,1784.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,1011.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,20.0,12653.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,2897.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,1099.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,21.0,12367.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,4360.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,1208.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,22.0,13656.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,4026.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,1089.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,23.0,18437.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,3846.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,1282.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,24.0,14510.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,3970.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,1490.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,25.0,12619.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,3749.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,1464.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,26.0,11776.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,3906.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,1379.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,27.0,11469.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,4056.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,1427.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,28.0,11341.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,5636.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,1471.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,29.0,14581.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,5596.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,1585.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,1.0,3.0,18167.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,5600.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,1807.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,2.0,3.0,12928.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,4992.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,2364.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,3.0,3.0,10617.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,5173.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,1647.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,4.0,3.0,10209.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,5130.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,1505.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,5.0,3.0,9496.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,5551.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,1648.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,6.0,3.0,10056.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,7171.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,1684.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,7.0,3.0,11373.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,6934.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,1451.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,8.0,3.0,15101.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,7160.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,1647.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,9.0,3.0,10633.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,6459.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,1875.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,10.0,3.0,9245.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,6154.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,1708.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,11.0,3.0,9987.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,6006.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,1664.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,12.0,3.0,8786.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,6165.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,1614.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,3.0,13.0,9234.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,7836.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,1675.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,14.0,10535.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,7198.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,1549.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,15.0,13535.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,8879.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,2114.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,16.0,12198.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,7078.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,2212.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,17.0,10446.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,6586.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,1654.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
