year,month,day,y
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,4.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,106.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,12.0,2.0,0.0
2020.0,2.0,13.0,638.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,8.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,105.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,13.0,0.0
2020.0,2.0,14.0,584.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,5.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,94.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,14.0,0.0
2020.0,2.0,15.0,692.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,5.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,94.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,15.0,0.0
2020.0,2.0,16.0,650.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,2.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,97.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,16.0,0.0
2020.0,2.0,17.0,532.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,3.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,108.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,17.0,0.0
2020.0,2.0,18.0,479.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,5.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,95.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,18.0,0.0
2020.0,2.0,19.0,462.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,8.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,97.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,19.0,0.0
2020.0,2.0,20.0,525.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,13.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,110.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,20.0,0.0
2020.0,2.0,21.0,539.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,28.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,115.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,21.0,0.0
2020.0,2.0,22.0,530.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,14.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,107.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,22.0,0.0
2020.0,2.0,23.0,537.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,10.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,126.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,23.0,0.0
2020.0,2.0,24.0,451.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,7.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,130.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,24.0,0.0
2020.0,2.0,25.0,414.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,13.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,131.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,25.0,0.0
2020.0,2.0,26.0,410.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,11.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,166.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,26.0,0.0
2020.0,2.0,27.0,512.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,20.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,170.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,27.0,0.0
2020.0,2.0,28.0,369.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,8.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,181.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,28.0,0.0
2020.0,2.0,29.0,870.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,19.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,195.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,2.0,29.0,0.0
2020.0,1.0,3.0,1122.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,13.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,211.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,1.0,3.0,0.0
2020.0,2.0,3.0,732.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,10.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,231.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,2.0,3.0,0.0
2020.0,3.0,3.0,734.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,19.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,165.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,3.0,3.0,0.0
2020.0,4.0,3.0,772.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,9.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,192.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,4.0,3.0,0.0
2020.0,5.0,3.0,673.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,17.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,226.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,5.0,3.0,0.0
2020.0,6.0,3.0,705.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,22.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,251.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,6.0,3.0,0.0
2020.0,7.0,3.0,795.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,26.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,269.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,7.0,3.0,0.0
2020.0,8.0,3.0,730.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,23.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,252.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,8.0,3.0,0.0
2020.0,9.0,3.0,706.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,16.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,233.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,9.0,3.0,0.0
2020.0,10.0,3.0,663.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,31.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,212.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,10.0,3.0,0.0
2020.0,11.0,3.0,838.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,25.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,244.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,11.0,3.0,0.0
2020.0,12.0,3.0,944.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,21.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,235.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,12.0,3.0,0.0
2020.0,3.0,13.0,1075.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,19.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,254.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,13.0,0.0
2020.0,3.0,14.0,1435.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,25.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,270.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,14.0,0.0
2020.0,3.0,15.0,1558.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,33.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,351.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,15.0,0.0
2020.0,3.0,16.0,1662.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,28.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,326.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,16.0,0.0
2020.0,3.0,17.0,1702.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,21.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,257.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,17.0,0.0
2020.0,3.0,18.0,2027.0
2020.0,3.0,18.0,0.0
2020.0,3.0,18.0,0.0
2020.0,3.0,18.0,0.0
2020.0,3.0,18.0,0.0
2020.0,3.0,18.0,37.0
2020.0,3.0,18.0,0.0
